,id,sentiment,tweet,label
4510,638757049808068608,positive,P AFLCIO Pres Dick Trumka to march with Joe Biden in Labor Day paradePeople can read into thatwhat they want Hes a god friend,1
4511,638792966551830529,neutral,The constant drip drip of Hilarys email scandal continues as Joe Biden waits in the wings Hilarys campaign days may inded be numbered,0
4512,638814590760001536,neutral,By Jef Mason WASHINGTON Aug Reuters Backers of Vice President Joe Biden are reaching out to donors and activists in the gay and,0
4513,639046032140185600,neutral,Joe Biden apears on Late Show w Stephen Colbert Sept Does he have something to anounce ,0
4514,639074965418049536,neutral,Welcome to the Vep Joe Biden kicking of a twoday visit South Florida Wednesday ,0
4515,639123703092015104,positive,I think Joe Biden wil anounce hes runing for president on Colbert next Thursday,1
4516,639144734250897409,neutral,Joe Biden is headed to Atlanta tomorow as speculation mounts about a presidential run W gapol,0
4517,639197439614828544,neutral,Vice President Joe Biden soaked up some sun in Florida preparing to met with fundraisers there as he stokes ,0
4518,639204585538781184,neutral,ALERT Vice President Joe Biden wil be speaking at the JC tomorow ROAD BLOCKS And MAJOR trafic is expected ,0
4519,639212002582396928,neutral,Vice President Joe Biden on Wednesday was scheduled for a Miami spech on the importance of comunity coleges ,0
4520,639218843798245378,neutral,Political observers believe Joe Biden may son anounce a decision about a posible presidential run Decision ,0
4521,639228329334341632,positive,Great piece on Joe Biden and alimportant Florida Wish I knew the folks in the condominiums he visits DraftBiden ,1
4522,639244884486975488,neutral,Vice President Joe Biden led an emotional memorial service on Saturday honoring the five slain service members,0
4523,639376314756132864,negative,Triple Trafic Threat dragoncon Thursday Falcons game Georgia Tech game and Joe Biden on the downtown conector,-1
4524,639417057965154304,negative,I mean the rumor is that Joe Biden may run Joe Biden,-1
4525,639453806833459203,negative,Joe Biden wants to sit in on the hearings to watch Hilarys IT patsy take the th ,-1
4526,639489786819047424,negative,Joe Biden is not going to run for President He may even resign as Vice President before term ends,-1
4527,639505888911446016,positive,You know what if Joe Biden runs for president with Obama as his Vice then steps down so Obama is president for a rd term,1
4528,639528914570866688,negative,GA Tech Game Falcons Game Joe Biden in town Dragon Con Labor Day Trafic Rain TraficI may just stay the night where im at fuck it,-1
4529,639600302966964224,positive,Fighting coruption is not just god governance Its selfdefense Its patriotism Joe Biden God Morning Have a blesful Friday,1
4530,639611534730260480,negative,Oh I get it Joe Biden was here or something That may explain the incredible trafic Or that may honestly just be Atlanta,-1
4531,639627351047798784,neutral,Biden on run I just dont know Vice President Joe Biden made his first public coment Thursday about ,0
4532,639640090088722432,neutral,Biden Not Sure I Have Emotional Energy for Run Vice President Joe Biden said on Thursday he is trying to ,0
4533,639650721093185537,positive, Joe Biden is a clas act when it comes to frank talk I hope he runs But he may not Excelent job as VP,1
4534,639654248729329664,neutral,Cant say yet whether he wil mount White House run Joe Biden US Vice President Joe Biden said on Thursday h ,0
4535,639662193395437569,positive,Biden Says Family Wil Decide Whether He Runs for President Vice President Joe Biden said Thursday night he ,1
4536,639676110830047232,positive,Fox Biden says hes not sure if he wil sek presidency Vice President Joe Biden said Thursday he was unsure ,1
4537,639703172399783936,positive,Biden says hel run if he has the emotional energy Vice President Joe Biden said Thursday that the bige ,1
4538,639758577893306368,neutral, Joe Biden drops hints about his next move teacher donates kidney to her st grade student,0
4539,639761988533424129,neutral,Joe Biden apeared on Thursday at the th place in the Top of Sacramentos Trends trndnl,0
4540,639773752604164096,neutral, Have you sen yesterdays article about Joe Biden He may decide not to run for POTUS ,0
4541,639794636911874048,neutral,Joe Biden on bid Not sure I have emotional energy to run Joseph R Biden said Thursday night he would ,0
4542,639795576935071746,neutral,The Elizabeth Waren test Why Joe Bidens presidential run may be over before it begins ows p,0
4543,639839012333596673,neutral,Biden Presidential bid depends on whats best for family Washington Sep EFE US Vice President Joe Biden said the most rele,0
4544,639843705973698560,positive,Joe Biden came to Miami on Wednesday and sounded at times like a politician with another campaign in him ,1
4545,639859033969659904,positive,Joe Biden and Debie Waserman Schultz gush with praise for each other Sun Sentinel ,1
4546,639863523451908096,neutral,Joe Biden Heres my thinking on the race Cmon Joe Run We ned the laughs,0
4547,639887431836286976,positive,Vice President Joe Biden gave his most striking and somber answer yet on Thursday about whether he plans to run ,1
4548,639892607129264129,neutral,NEW Joe Biden may not anounce a decision on race until wel into the fal ,0
4549,639902358730895360,neutral,Joe Biden run for presidency dependent on my emotional energy He want us to clap for him or something ,0
4550,639922135444664325,neutral,ATLANTA Reuters US Vice President Joe Biden said on Thursday he is stil trying to determine whether he has the emotional energy to,0
4551,639984815257853952,neutral,By John Whitesides MIAMi Fla Sept Reuters When you are Joe Biden its not easy being quiet While the normaly loquacious vice,0
4552,640027092919316480,negative,ISBPL NEWS Joe Bidens wife may share his misgivings about another race Jil Biden campaigned actively for ,-1
4553,640044060355510272,negative,MicheleMalkin JoeBidens Yuck Factor Joe Biden is actualy the mising th dwarfGropy ,-1
4554,640045499966316544,neutral,Joe Bidens wife may share his misgivings about another race The Times of India ,0
4555,640504964360503296,negative,Joe Biden may not have the emotional energy to run for Prez but no problem with the energy level necesary for VP job mtp ,-1
4556,640534955731329024,positive,But whats that of in the distant Is it a bird Is it a plane No Its Joe Biden ,1
4557,640881019818610688,neutral,LIVE Biden speaks at PA Labor Day parade Folowing his spech Vice President Joe Biden wil march with AFL ,0
4558,640935895525257218,negative,Joe Biden on economy Something is wrong Vice President Joe Biden warned on Monday that something is wrong with the American eco,-1
4559,640981932050804736,negative,Joe Biden sat on his hands al this time never disagreing with OTo late Joe U blew it,-1
4560,641032095628824577,positive,Another democratic candidate entered the race on Sunday wil VP Joe Biden folow suit ,1
4561,641065228789153794,positive,If Joe Biden runs for president he can count on the kind of union workers he spoke to Monday ,1
4562,641219216021016577,positive,Joe Biden may just be the answer to stoping the family entitlement in US politics if Martin OMaley doesnt suced Run Joe Run,1
4563,641289125455269888,negative,Joe Biden the molester realy you want this guy teaching your children to be what touchy fely ,-1
4564,641366800211439616,positive, Dont forget that VP Joe Biden may enter the Dem Presidential Race amp could beat her for the Nomination,1
4565,641545080214568960,neutral,PITSBURGH Reuters Vice President Joe Biden on Monday gave a glimpse of what a Biden race for the Democratic presidential nomination,0
4566,641577752768868353,neutral, Funy how Joe Biden is in nd in your pol and hes not even runing Bernie,0
4567,641583054704758784,neutral, FutureNews WhatILearnedToday Jan some of the Mcdonalds wil ofer a McMorning Joe Biden,0
4568,631538800158572544,positive, Ooh whats Jurasic Park Loking now se you tomorow,1
4569,631666468833263616,negative,This is starting to fel like les like a peting zo amp more like Jurasic Park me at the strip club for lunch on a Wednesday,-1
4570,631797191225425920,positive,Speaking of theyre showing Jurasic Park there Saturday and what beter way to end my last day in Chatanoga honestly,1
4571,631876322650750976,positive,Last night was the rd time dreaming that I was in Jurasic Park man Best and scariest dreams of my damn life,1
4572,631890752352686080,positive,Start your wekend with a roar at special IMAX showings of Jurasic Park opening tomorow night ,1
4573,631988836701069312,neutral,Long day yesterday Started here at Manawaiopuna Fals You may know them from Jurasic Park Kauai Hawai ,0
4574,632320463235096576,positive,I agre with al but Jurasic Park I loved al thre Havent sen the th yet ,1
4575,632363633666883586,negative,One of the sumers bigest questions When did we start acting like JURASIC PARK was an al time clasic and not nd tier Spielberg,-1
4576,632373729511608320,positive,Bush and Clinton are runing for their parties nomination and Jurasic Park World is a hit at the box ofice Jays are in st place,1
4577,632437026885734400,positive,Wel its gona be about tomorow at Were gona have to ride Jurasic Park a few times,1
4578,632589431040528384,positive,If they made jurasic park today jese Eisenberg would probably play dr Malcolm and I think hed do wel Have a god Saturday,1
4579,632601638470045697,positive,LaZy Saturday afternon watching Jurasic Park original Sure forgot a lot of the scenes SeingItWithFreshEyes,1
4580,632638002322382848,positive,Jurasic Park may just be my favorite arangement of al time And John Wiliams may just be my favorite composer of al time,1
4581,632741999129460736,neutral,Tearing up watching Jurasic Park for the st time in ages Remembering the awe of seing it as a kid Sory for al who got stuck w J World,0
4582,632745836879872001,positive,No joke but MyScienceStory is that I read Jurasic Park in rd grade and was thereafter obsesed with biology,1
4583,632751197821145088,neutral,Watching Jurasic Park for the th time love my Saturday nights,0
4584,632812442012090368,neutral,What does one do when youre up late bored on a Saturday night Watch Jurasic Park,0
4585,632840684978995200,neutral,Never noticed how the theme music on Sunday Morning Live sounds like the Jurasic Park theme Fits with al prehistoric views on this show,0
